temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality
29.26,50.38,491,1931,886,-60,10.3,Good
28.67,43.54,492,2009,838,-66,11.6,Good
28.64,51.35,505,1846,899,-61,11.7,Good
27.57,62.42,518,2084,804,-58,11.3,Good
38.5,55.86,709,3030,827,-50,12.9,Hazardous
37.78,53.44,1042,1891,1274,-54,12.3,Hazardous
32.26,47.85,470,1986,855,-67,10.9,Good
28.78,67.26,600,1930,1379,-56,13.3,Moderate
33.97,48.94,892,2583,869,-59,12.2,Hazardous
34.24,55.25,548,2072,1075,-56,13.5,Moderate
25.85,56.98,492,1833,928,-55,12.0,Good
30.07,51.98,437,1883,883,-52,13.9,Good
28.57,54.36,494,2138,908,-51,11.6,Good
28.89,53.14,446,2242,837,-66,11.9,Good
29.95,49.12,467,2132,874,-59,12.9,Good
31.9,57.69,512,2045,841,-64,12.9,Good
28.38,49.72,441,2004,863,-58,12.1,Good
28.86,43.36,457,1933,945,-66,13.8,Good
26.98,48.7,551,1969,1075,-52,11.7,Moderate
31.01,50.7,532,2040,856,-62,12.2,Good
30.43,48.5,487,2152,896,-63,14.6,Good
30.22,49.83,482,1890,791,-60,13.1,Good
30.38,53.85,429,2015,865,-64,15.0,Good
27.22,51.04,458,2167,865,-50,12.9,Good
30.33,49.08,457,1896,915,-49,14.7,Good
28.31,47.56,447,1891,859,-55,12.4,Good
25.14,59.03,433,1981,900,-64,11.8,Good
36.83,53.68,613,2397,939,-57,13.5,Hazardous
27.36,49.49,493,1953,845,-57,10.6,Good
31.37,49.16,601,2027,882,-55,10.3,Moderate
29.27,51.03,440,1951,834,-66,11.6,Good
31.47,46.16,496,2161,994,-55,11.5,Moderate
31.01,51.05,493,1935,871,-64,9.7,Good
29.58,47.28,389,1792,817,-55,12.2,Good
27.16,47.39,425,2090,819,-60,13.5,Good
27.03,46.68,409,1973,841,-60,12.5,Good
27.71,65.04,685,1904,1365,-57,12.7,Moderate
28.83,50.45,451,1983,924,-60,12.9,Good
30.32,53.96,493,2133,847,-61,12.8,Good
26.89,50.21,466,1841,855,-66,10.1,Good
30.88,52.87,480,1958,809,-51,13.0,Good
27.22,48.75,603,2059,930,-66,12.6,Moderate
30.58,54.69,446,1766,895,-57,12.5,Good
29.95,58.32,696,1793,1146,-58,12.5,Moderate
29.23,56.13,468,2065,913,-51,12.3,Good
29.17,58.28,480,1994,875,-59,11.4,Good
29.24,48.95,463,2059,863,-58,9.0,Good
28.44,43.26,476,2078,912,-63,11.9,Good
33.35,58.4,480,1937,860,-64,13.3,Good
31.51,55.39,502,1954,900,-62,14.4,Moderate
32.71,55.03,599,2133,998,-55,13.2,Moderate
32.38,53.15,582,2010,949,-62,12.3,Moderate
33.46,46.1,625,1895,911,-61,10.8,Moderate
28.45,64.22,472,2185,907,-61,14.1,Good
29.35,47.27,456,1949,856,-63,13.7,Good
43.9,56.18,997,1958,1223,-57,10.5,Hazardous
32.23,48.28,488,1929,903,-62,13.6,Good
30.72,54.82,493,1849,1020,-60,13.2,Moderate
29.18,64.03,685,1928,1435,-61,13.4,Poor
48.44,51.03,1012,1952,1273,-53,12.0,Hazardous
27.74,42.28,473,2011,895,-58,8.5,Good
29.52,74.08,525,1778,1282,-56,12.3,Moderate
37.26,48.25,1117,1954,1169,-58,11.3,Hazardous
29.28,52.46,514,2043,890,-64,9.6,Good
32.89,57.65,471,1969,843,-58,14.0,Good
33.58,52.2,1116,2067,1399,-48,11.5,Hazardous
30.75,43.26,488,2074,897,-55,13.1,Good
29.17,46.51,452,2152,835,-64,12.8,Good
31.69,46.41,648,1963,870,-61,12.7,Moderate
30.19,47.16,483,1944,803,-55,11.6,Good
27.7,47.46,476,2140,836,-54,13.1,Good
28.5,48.83,468,2076,899,-59,13.1,Good
28.81,45.56,447,1768,900,-57,13.6,Good
27.04,52.32,482,1857,953,-62,12.5,Good
29.77,54.37,473,2019,923,-58,11.3,Good
30.98,47.05,491,2146,894,-62,11.9,Good
31.51,50.43,543,2109,932,-62,12.2,Moderate
26.9,48.23,463,1976,898,-60,13.2,Good
25.36,53.87,480,2096,939,-62,15.1,Good
27.38,52.36,466,2130,824,-58,10.3,Good
32.27,48.21,509,2113,1052,-62,15.4,Moderate
26.35,55.56,437,2001,822,-62,11.5,Good
30.72,56.88,506,1993,828,-49,11.5,Good
29.51,51.59,457,2127,883,-54,10.7,Good
29.69,54.53,455,2004,871,-56,9.7,Good
30.96,55.82,435,2142,866,-59,13.2,Good
26.88,46.77,484,1970,865,-63,10.9,Good
31.49,55.98,454,2015,958,-58,11.1,Good
28.16,48.62,509,2003,874,-62,10.0,Good
28.2,60.01,454,2147,876,-59,14.5,Good
28.18,46.22,461,2065,861,-67,12.9,Good
28.1,52.33,419,2081,863,-56,13.2,Good
28.64,61.72,517,1832,856,-55,12.0,Good
26.96,63.37,480,2018,881,-54,11.9,Good
28.75,52.91,472,2066,870,-46,13.9,Good
29.42,56.36,431,2078,847,-61,12.0,Good
29.09,80.08,634,2060,1140,-52,11.4,Moderate
28.54,57.21,405,1939,912,-57,11.1,Good
30.55,54.95,473,1869,911,-66,12.6,Good
28.19,45.36,471,2128,924,-61,13.4,Good
27.82,46.15,488,1934,878,-53,13.5,Good
30.27,49.11,524,2102,909,-56,11.7,Good
27.53,54.98,434,2019,857,-58,9.8,Good
32.51,46.9,615,2150,932,-56,11.3,Moderate
35.04,61.09,607,1775,913,-65,12.2,Moderate
29.57,54.99,663,2005,1000,-60,11.0,Moderate
28.86,46.24,440,2043,931,-67,12.7,Good
29.48,50.97,462,2011,922,-71,9.4,Good
28.05,52.76,583,2179,921,-55,10.7,Moderate
30.47,51.92,620,2103,1023,-62,12.6,Moderate
27.89,43.14,431,2023,902,-57,10.8,Good
27.63,50.64,470,2034,858,-57,12.8,Good
31.55,54.02,528,1979,954,-63,12.6,Moderate
28.27,53.09,665,2920,929,-55,10.7,Hazardous
30.18,54.16,585,1988,956,-57,8.9,Moderate
30.27,62.27,457,1925,914,-56,11.7,Good
29.31,54.93,438,1896,816,-54,13.1,Good
30.14,55.25,483,1942,921,-56,11.8,Good
28.12,50.12,609,2075,979,-65,12.2,Moderate
29.38,46.62,470,1878,805,-62,14.3,Good
33.64,58.04,611,2753,847,-68,14.3,Hazardous
29.58,51.05,587,1935,826,-54,11.0,Good
29.18,50.39,438,1930,841,-58,12.2,Good
29.27,54.75,455,2093,869,-67,10.6,Good
27.22,56.07,465,2119,874,-64,13.0,Good
26.58,50.52,433,2009,858,-58,11.3,Good
30.88,51.79,492,1867,935,-57,13.4,Good
28.46,58.4,628,1909,910,-62,11.8,Moderate
29.99,60.34,505,1942,839,-56,13.2,Good
28.84,52.63,443,2129,864,-61,14.3,Good
28.24,47.6,456,2064,862,-69,13.2,Good
30.41,60.64,431,1898,888,-62,12.4,Good
28.45,57.82,532,1990,959,-51,12.9,Good
29.81,53.22,423,2026,905,-61,10.0,Good
30.31,52.01,473,1971,898,-54,12.8,Good
29.12,57.82,432,2071,840,-55,13.4,Good
30.04,51.47,494,1836,868,-63,10.9,Good
29.63,50.24,422,2067,822,-61,10.3,Good
29.46,42.44,495,1980,896,-64,13.8,Good
25.95,60.23,485,2088,865,-57,13.6,Good
29.18,60.26,519,1910,833,-50,12.7,Good
28.68,56.87,434,2044,876,-60,14.0,Good
27.81,53.51,514,1927,900,-56,13.4,Good
32.97,50.54,579,1902,1052,-53,11.4,Moderate
30.97,48.26,535,1985,1016,-66,15.1,Moderate
30.99,57.84,480,2031,905,-58,12.5,Good
27.06,47.97,625,2046,1414,-59,11.8,Poor
30.15,45.68,503,1966,943,-53,12.5,Moderate
30.5,59.78,420,2003,834,-70,14.4,Good
27.98,52.44,472,1945,872,-45,10.7,Good
28.68,42.46,464,1786,850,-57,11.0,Good
30.64,54.54,460,1899,837,-58,12.4,Good
29.97,47.95,469,2033,846,-69,12.1,Good
48.31,49.46,951,2030,1342,-62,13.4,Hazardous
27.93,56.46,459,1938,806,-60,14.6,Good
27.41,57.37,507,1752,920,-59,12.1,Good
26.88,48.54,401,1987,870,-54,11.6,Good
28.46,85.03,655,1913,1244,-45,12.0,Poor
47.23,54.31,1114,1972,1433,-50,13.7,Hazardous
30.41,50.68,465,1912,868,-67,11.3,Good
28.93,43.78,627,1947,974,-68,10.6,Moderate
29.07,53.25,466,2049,897,-63,9.9,Good
30.78,49.54,512,1972,828,-54,10.9,Good
29.75,43.51,458,1888,936,-64,11.9,Good
28.79,48.16,405,2184,860,-65,15.1,Good
28.51,48.96,464,1982,880,-60,12.0,Good
29.18,46.96,577,1913,865,-55,11.1,Moderate
28.04,58.52,484,2021,922,-56,11.5,Good
29.4,56.52,499,2021,839,-62,10.8,Good
28.75,44.5,453,2038,923,-62,14.2,Good
30.07,53.36,528,2158,847,-57,11.4,Good
28.48,47.38,394,1842,857,-59,12.8,Good
33.33,51.57,807,2945,874,-63,11.6,Hazardous
28.29,53.72,420,2011,894,-56,14.2,Good
27.76,56.5,522,2040,826,-67,8.7,Good
30.18,54.55,469,1857,801,-61,9.7,Good
25.18,50.68,475,1846,898,-56,11.4,Good
29.6,47.56,538,2065,888,-57,10.4,Good
36.02,41.94,747,3086,863,-55,10.3,Hazardous
27.23,55.67,506,1864,862,-57,13.1,Good
28.46,55.24,475,1994,838,-53,13.1,Good
31.7,49.01,632,1860,952,-62,9.4,Moderate
30.21,57.85,408,2040,822,-58,9.8,Good
29.79,45.67,475,2093,879,-64,13.3,Good
33.82,55.62,627,2096,933,-62,12.8,Moderate
28.65,49.39,504,2029,885,-51,13.3,Good
28.62,50.7,432,2060,931,-70,13.3,Good
29.67,55.51,486,1867,967,-67,12.0,Good
27.63,48.22,460,2035,795,-59,11.1,Good
29.21,49.22,421,2219,859,-62,14.7,Good
33.07,51.01,564,1839,989,-54,13.6,Moderate
29.9,56.02,621,1848,898,-54,10.1,Moderate
31.58,53.71,485,1839,899,-65,10.6,Good
32.84,50.38,558,2136,1002,-58,11.1,Moderate
30.59,54.86,447,2085,862,-66,10.5,Good
28.61,45.68,473,2254,880,-59,11.1,Good
30.1,57.16,436,1951,821,-59,11.0,Good
27.28,55.56,464,2197,898,-57,11.5,Good
27.79,45.68,438,1912,884,-57,10.7,Good
32.41,48.82,584,2139,949,-65,10.3,Moderate
35.75,49.26,561,1893,920,-67,16.2,Moderate
30.93,53.06,434,1982,958,-63,9.5,Good
29.02,59.95,481,2178,882,-60,14.1,Good
27.35,55.26,506,2058,956,-65,12.7,Good
28.48,64.4,492,2139,933,-54,13.4,Good
28.57,53.06,532,1920,833,-65,13.2,Good
30.47,59.3,465,2000,824,-57,12.2,Good
27.35,56.52,543,1976,1011,-51,13.1,Moderate
29.44,54.35,570,2123,974,-52,11.3,Moderate
31.19,48.57,442,2036,782,-66,13.8,Good
29.15,56.25,462,1920,826,-70,11.6,Good
25.97,53.38,442,2188,933,-55,12.9,Good
30.99,51.06,417,2061,855,-57,12.3,Good
28.57,42.19,469,2071,887,-65,11.9,Good
27.54,58.75,646,2046,1019,-64,13.4,Moderate
28.33,46.61,480,1922,836,-65,9.1,Good
26.52,53.64,450,1860,836,-58,12.9,Good
31.07,55.1,514,1949,870,-64,13.4,Good
28.3,53.53,468,2062,857,-62,12.1,Good
30.31,49.68,451,1887,850,-62,13.7,Moderate
35.74,58.2,527,2004,898,-60,14.4,Moderate
30.27,60.2,477,1948,868,-56,11.3,Good
37.46,48.44,705,2579,883,-47,15.2,Hazardous
29.88,49.36,399,1985,904,-57,11.8,Good
28.39,50.75,411,1836,880,-60,10.1,Good
29.66,56.66,444,1857,847,-63,12.1,Good
29.49,60.53,423,1906,858,-63,12.6,Good
31.1,58.49,505,1917,897,-54,10.4,Good
25.98,48.48,419,2002,947,-56,14.3,Good
29.79,43.93,467,2029,890,-55,10.8,Good
29.26,51.79,471,2009,884,-59,13.9,Good
29.64,53.28,462,2180,869,-53,14.9,Good
27.94,46.62,488,1988,847,-47,11.6,Good
29.26,53.69,448,1920,841,-52,14.1,Good
28.97,49.34,492,1833,885,-54,10.7,Good
29.0,60.74,519,1917,995,-61,11.0,Moderate
29.31,49.66,478,2188,901,-58,11.6,Good
26.69,47.18,425,2009,874,-63,13.2,Good
26.56,51.13,454,2040,903,-54,10.5,Good
28.3,56.4,467,2085,864,-56,11.1,Good
27.18,48.1,477,1956,902,-63,9.8,Good
28.65,39.06,460,1874,899,-59,12.8,Good
29.96,55.87,498,1874,899,-59,12.6,Good
31.42,54.16,463,1825,858,-57,10.6,Good
29.26,51.04,460,2177,918,-67,12.0,Good
31.7,50.78,461,1891,958,-53,12.6,Good
28.41,56.18,535,2038,902,-60,11.3,Good
27.48,48.45,454,2059,839,-60,10.0,Good
28.51,45.36,476,2187,858,-59,10.6,Good
28.32,49.19,486,1926,853,-58,9.0,Good
30.1,45.52,433,1884,926,-53,10.8,Good
51.57,62.51,870,1988,1188,-63,11.5,Hazardous
31.91,33.26,431,1968,776,-65,10.9,Good
30.32,53.83,447,1959,834,-63,11.1,Good
28.38,55.17,522,1980,819,-66,11.3,Good
27.81,65.24,515,1776,1437,-58,9.8,Poor
32.57,64.78,652,1984,1024,-59,11.2,Moderate
28.33,58.49,459,1898,909,-58,11.0,Good
29.32,39.48,620,2093,1031,-57,10.7,Moderate
29.3,48.31,520,1999,846,-67,10.8,Good
27.92,45.74,475,2153,882,-58,12.2,Good
30.79,60.19,468,1901,967,-51,10.0,Moderate
28.32,60.98,446,2079,855,-58,12.5,Good
30.96,50.43,653,2041,1060,-61,11.7,Moderate
27.66,61.21,481,2076,867,-62,11.7,Good
28.1,43.64,496,1953,899,-62,13.3,Good
29.4,47.93,517,2005,912,-53,14.7,Good
27.54,50.76,462,1904,853,-51,11.4,Good
26.12,57.97,474,1815,863,-62,14.3,Good
29.46,44.33,440,1922,880,-62,10.7,Good
29.16,77.12,659,2127,962,-67,11.7,Moderate
28.02,48.39,498,1785,892,-53,11.0,Good
28.11,49.98,599,2024,999,-61,13.5,Moderate
28.23,51.63,509,2020,857,-52,11.7,Good
28.78,60.05,468,2046,852,-56,12.6,Good
30.75,41.77,469,1713,840,-66,11.7,Good
42.3,44.16,1067,1843,1121,-66,12.9,Hazardous
33.05,49.38,667,2010,901,-54,12.5,Moderate
28.73,55.39,467,2083,875,-54,12.5,Good
27.76,55.94,454,2008,833,-61,13.7,Good
26.88,57.86,738,1978,1359,-60,12.9,Poor
39.14,52.9,840,2055,1313,-55,12.4,Hazardous
27.75,54.0,416,2058,846,-63,13.0,Good
27.18,44.04,492,1870,858,-55,11.4,Good
28.48,49.35,445,2021,930,-62,11.7,Good
31.6,51.18,568,2021,941,-59,11.4,Moderate
30.73,63.39,467,1915,1042,-49,13.0,Moderate
24.54,51.83,464,1871,850,-61,12.4,Good
32.62,56.88,455,2027,934,-54,11.7,Good
29.77,49.35,496,2110,844,-64,12.3,Good
31.33,45.31,457,1970,825,-62,11.3,Good
29.9,57.07,459,1817,908,-61,12.5,Good
29.98,53.96,473,2052,885,-60,12.3,Good
29.05,44.31,463,1952,883,-62,13.0,Good
27.54,56.99,443,1852,858,-58,10.5,Good
28.77,49.65,490,2098,878,-64,12.4,Good
27.58,45.7,426,1793,900,-64,9.6,Good
27.7,58.2,469,1995,881,-57,11.0,Good
29.79,44.63,491,1969,888,-65,12.1,Good
30.76,48.9,415,1899,920,-67,12.5,Good
34.12,54.49,614,2096,945,-60,12.5,Moderate
28.87,55.41,460,2041,842,-56,12.1,Good
28.96,50.81,473,2014,821,-61,9.5,Good
30.45,53.56,497,2008,836,-59,14.5,Good
32.39,51.65,760,3128,814,-56,11.3,Hazardous
29.66,48.74,502,1984,784,-59,12.7,Good
32.36,47.35,638,1755,913,-60,13.6,Moderate
29.2,54.44,495,2175,789,-62,12.6,Good
27.38,55.76,450,2003,916,-68,13.6,Good
29.43,47.39,498,1855,910,-60,10.6,Good
38.72,50.86,942,2045,1312,-55,10.1,Hazardous
26.53,50.81,561,1901,892,-55,11.9,Good
28.69,54.5,424,1838,869,-58,11.5,Good
32.34,49.53,513,1985,974,-58,12.9,Moderate
29.46,54.57,508,1927,801,-55,9.7,Good
25.86,52.14,537,1980,887,-57,12.0,Good
31.98,58.87,462,1866,921,-57,11.9,Good
31.76,48.09,724,2612,886,-62,11.0,Hazardous
28.54,51.44,470,2029,875,-61,11.4,Good
29.9,50.75,438,1982,874,-63,16.4,Good
29.79,52.49,465,2171,879,-65,12.4,Good
29.16,51.65,481,1975,794,-57,11.3,Good
29.88,55.2,451,2061,840,-52,10.3,Good
29.87,50.13,516,1965,911,-70,11.8,Good
34.67,62.22,579,2312,1060,-57,9.7,Moderate
31.28,58.12,585,2145,1290,-61,11.1,Poor
28.67,47.53,430,2048,932,-50,13.1,Good
32.4,58.59,562,2166,966,-53,14.7,Moderate
30.14,58.65,494,2037,903,-59,10.4,Good
27.81,50.65,435,1689,898,-62,12.4,Good
28.76,45.7,495,1762,878,-58,13.0,Good
29.7,55.22,472,1917,808,-63,9.9,Good
27.1,55.06,436,2082,831,-56,12.3,Good
28.27,60.73,439,1919,791,-63,9.8,Good
31.49,56.02,386,1889,899,-65,11.0,Good
27.15,50.17,451,1930,846,-53,10.8,Good
30.77,54.63,485,2021,849,-52,11.4,Good
29.7,45.62,464,1980,922,-57,14.6,Good
28.87,51.74,467,2045,979,-59,10.7,Good
30.95,52.96,510,1971,994,-60,13.0,Moderate
31.06,52.51,516,2080,915,-57,12.5,Good
34.26,47.43,891,2828,908,-57,13.0,Hazardous
34.31,61.87,961,2947,803,-62,13.2,Hazardous
28.76,52.17,504,1863,849,-59,11.6,Good
29.89,57.5,503,2059,824,-64,13.0,Good
28.47,55.8,438,2247,821,-53,13.6,Good
28.58,55.51,449,1978,837,-53,9.3,Good
30.91,43.45,507,2094,877,-51,12.2,Good
33.78,50.17,701,2928,887,-57,12.9,Hazardous
29.3,55.84,494,1946,838,-60,14.4,Good
28.85,54.46,490,1994,865,-62,12.6,Good
38.06,54.44,943,1973,1113,-61,11.6,Hazardous
29.66,54.21,467,2090,853,-55,10.8,Good
29.04,62.28,516,2175,843,-52,11.9,Good
30.25,52.7,534,1950,1085,-56,13.1,Moderate
25.19,57.42,488,1922,884,-63,12.8,Good
26.94,41.34,476,2088,946,-62,11.1,Good
26.68,41.53,667,2036,1007,-66,15.0,Moderate
29.12,50.75,455,1970,844,-71,13.2,Good
28.1,50.05,476,2081,971,-58,11.7,Good
42.78,39.03,783,1988,1193,-65,11.7,Hazardous
30.86,53.93,673,1878,1020,-59,13.8,Moderate
27.84,51.3,395,1952,890,-51,11.6,Good
28.57,47.18,443,2125,862,-65,10.5,Good
28.02,52.83,492,1919,860,-54,11.0,Good
27.13,57.41,448,1891,859,-59,12.0,Good
31.0,45.18,441,1976,865,-57,11.4,Good
28.67,43.04,416,1840,834,-54,13.5,Good
29.51,50.3,495,1874,857,-56,13.4,Good
31.11,56.73,499,1876,894,-61,13.0,Good
29.95,50.55,475,1917,921,-55,10.1,Good
29.51,54.27,489,2013,840,-61,11.0,Good
30.67,46.29,444,1942,878,-64,13.3,Good
27.09,45.61,467,1950,827,-56,12.4,Good
27.87,60.61,461,1913,876,-52,10.3,Good
29.18,47.42,482,2033,902,-57,13.4,Good
29.62,56.77,492,2047,893,-58,11.0,Good
29.16,40.51,460,1878,869,-64,14.6,Good
31.29,57.75,503,1837,861,-64,12.7,Good
32.26,48.89,566,2000,868,-56,12.4,Moderate
28.98,55.74,447,1991,857,-59,10.7,Good
29.66,64.94,463,2117,852,-52,11.7,Good
29.15,54.78,468,1983,790,-51,15.4,Good
25.17,52.63,474,2178,841,-52,10.8,Good
36.31,52.24,900,3053,865,-58,13.9,Hazardous
30.05,59.88,475,1953,814,-64,12.7,Good
29.99,54.12,453,2118,966,-61,10.9,Good
27.99,52.42,487,1839,938,-56,13.3,Good
32.2,54.63,519,2091,943,-64,10.8,Moderate
29.55,44.85,494,1888,786,-55,13.5,Good
31.04,43.91,459,2091,869,-57,12.7,Good
32.41,55.07,592,1955,913,-60,10.3,Moderate
28.67,54.99,387,1924,904,-60,15.2,Good
29.47,48.58,461,2067,887,-68,13.5,Good
28.07,55.38,451,1944,899,-63,13.0,Good
30.06,52.86,598,1894,1077,-59,13.7,Moderate
30.45,53.41,460,1996,853,-57,9.7,Good
32.4,48.05,530,1924,871,-60,11.7,Moderate
28.5,59.41,465,2041,938,-58,11.0,Good
30.44,45.03,447,2152,875,-60,13.8,Good
30.02,55.48,503,1990,919,-68,12.6,Good
27.64,50.2,470,1976,875,-54,11.8,Good
27.16,54.18,507,2005,880,-57,13.7,Good
33.57,55.82,610,1900,823,-68,11.7,Moderate
29.19,49.29,491,1860,876,-52,11.7,Good
28.46,45.15,451,2031,912,-68,10.8,Good
29.04,51.3,478,1916,898,-64,12.7,Good
29.29,48.08,448,2044,875,-55,11.9,Good
29.8,50.47,426,2099,864,-53,12.2,Good
28.03,84.26,781,1915,1645,-61,11.7,Poor
30.46,56.33,436,1930,830,-78,15.2,Good
28.48,47.86,555,2033,1083,-58,14.3,Moderate
27.47,50.08,636,2126,1004,-65,10.7,Moderate
31.03,48.84,508,1966,861,-58,13.4,Good
28.75,47.53,444,1980,910,-62,13.5,Good
51.94,48.83,860,2046,1243,-58,12.7,Hazardous
29.59,47.93,457,1907,865,-52,12.6,Good
30.38,54.06,547,2058,973,-60,11.3,Moderate
28.8,55.46,480,2033,844,-65,10.4,Good
29.87,53.23,498,2116,865,-65,10.0,Good
33.25,56.58,570,2108,1010,-59,14.7,Moderate
31.48,54.05,469,1991,829,-56,11.6,Good
33.72,59.71,629,2140,900,-52,9.3,Moderate
30.93,56.83,460,1813,898,-60,9.5,Good
29.97,57.51,487,1870,925,-66,13.0,Good
29.17,49.15,441,2058,826,-50,13.5,Good
28.94,54.36,460,1983,805,-66,9.6,Good
29.73,44.73,472,2155,884,-60,15.5,Good
30.43,60.16,471,1988,858,-60,10.1,Good
29.75,52.72,470,2118,852,-65,10.8,Good
28.39,50.38,431,2013,836,-65,13.1,Good
31.8,37.96,452,2014,884,-55,10.8,Good
28.97,52.21,493,1994,812,-66,10.1,Good
29.47,54.96,516,2043,964,-62,9.9,Moderate
31.62,51.05,504,2066,884,-59,10.9,Good
30.95,58.16,445,2092,842,-59,10.6,Good
27.29,53.74,495,1996,878,-66,10.8,Good
31.02,55.85,543,2094,914,-61,15.0,Moderate
28.05,52.13,485,1936,816,-64,11.1,Good
31.06,50.84,609,2230,912,-67,13.2,Moderate
28.68,54.53,458,2082,859,-61,13.4,Good
26.25,52.21,474,2031,897,-58,9.1,Good
30.68,53.2,435,1959,832,-65,13.1,Good
29.09,53.94,436,2162,917,-68,13.0,Good
30.93,53.65,463,1930,831,-59,12.1,Good
30.42,60.4,525,1957,781,-54,11.1,Good
29.75,54.81,488,2041,937,-55,11.8,Good
27.94,47.3,519,2123,955,-62,15.2,Good
31.11,51.88,447,2165,840,-65,10.4,Good
29.82,56.79,490,1996,876,-55,12.8,Good
28.86,54.52,479,2020,874,-53,11.3,Good
29.68,51.56,493,2026,885,-63,12.1,Good
30.11,47.9,702,2486,921,-54,13.3,Hazardous
28.27,55.57,426,2075,800,-61,11.8,Good
28.84,43.72,468,2135,852,-62,12.2,Good
27.98,58.25,423,2121,815,-61,10.6,Good
28.03,51.98,504,2173,887,-61,12.3,Good
30.61,52.68,413,2122,877,-72,10.5,Good
28.66,57.65,431,1965,784,-59,10.1,Good
41.25,51.22,979,2044,1264,-61,11.2,Hazardous
28.33,58.14,464,2074,817,-63,11.0,Good
27.31,50.17,439,1959,932,-65,11.6,Good
30.04,48.61,400,2069,862,-62,11.8,Good
30.65,60.27,484,2068,893,-62,8.9,Good
28.82,58.49,455,2016,852,-51,9.1,Good
29.52,39.99,426,2000,897,-61,10.5,Good
28.89,55.12,473,2139,880,-53,16.8,Good
31.91,51.65,475,2066,813,-58,10.5,Good
27.34,53.25,450,2095,885,-57,12.9,Good
28.3,56.65,491,2117,807,-55,12.8,Good
27.03,51.17,497,1862,890,-67,13.7,Good
27.59,52.77,622,2100,959,-54,10.9,Moderate
31.75,48.18,677,2708,851,-56,10.8,Hazardous
30.22,47.66,453,1881,880,-58,10.4,Good
47.74,45.58,1018,2051,1318,-58,12.5,Hazardous
31.39,49.65,529,1869,981,-53,9.0,Moderate
27.68,43.36,488,2041,854,-57,13.3,Good
26.89,56.18,458,2007,775,-54,11.0,Good
27.96,47.5,514,2017,864,-56,13.2,Good
28.39,55.72,448,2164,893,-64,14.2,Good
29.85,52.84,476,2083,887,-61,13.0,Good
30.83,55.97,423,1974,825,-63,11.2,Good
31.52,50.94,676,1920,792,-62,12.0,Moderate
29.21,53.74,450,2013,871,-64,12.0,Good
27.31,59.77,433,2159,819,-51,11.5,Good
30.51,68.73,648,2062,1228,-60,16.2,Moderate
29.1,60.34,755,2113,1349,-65,10.4,Moderate
28.27,52.35,454,1951,847,-62,12.0,Good
27.51,46.13,466,2114,894,-63,11.3,Good
31.39,51.79,458,1647,842,-62,8.4,Good
29.89,50.63,450,2093,890,-56,13.8,Good
29.34,41.36,493,1958,863,-65,12.0,Good
28.95,52.88,441,1994,860,-58,12.1,Good
30.66,53.02,486,1913,846,-64,10.5,Good
32.09,51.61,624,1973,1031,-56,10.0,Moderate
26.22,47.98,443,2052,851,-52,13.1,Good
27.52,53.46,459,1906,811,-65,8.6,Good
28.79,40.28,657,1962,1001,-50,13.5,Moderate
27.85,53.17,467,1923,824,-61,12.1,Good
30.26,52.28,442,2095,820,-67,9.1,Good
29.92,46.96,404,2053,837,-64,12.8,Good
31.55,47.37,602,1867,964,-57,11.9,Moderate
27.76,44.06,449,2028,809,-65,10.8,Good
30.39,52.43,449,2044,900,-63,9.9,Good
31.28,53.1,614,2150,1227,-54,10.3,Moderate
28.05,58.53,405,1994,900,-59,11.5,Good
30.4,56.79,466,2175,911,-62,12.7,Good
27.82,49.39,404,2118,901,-60,11.0,Good
30.24,57.42,466,1916,954,-63,11.4,Good
32.49,57.46,532,2011,981,-52,12.0,Moderate
31.21,51.36,467,2044,914,-59,13.5,Good
30.04,50.89,510,1884,858,-63,13.0,Good
27.98,48.64,452,1942,973,-61,9.7,Good
28.63,49.42,428,1974,851,-64,11.0,Good
28.36,59.87,485,1869,903,-60,13.1,Good
33.25,49.27,599,2038,1098,-59,7.3,Moderate
30.56,58.0,458,1980,921,-64,12.8,Good
31.37,45.21,482,1946,874,-65,9.6,Good
29.53,48.28,439,2003,806,-53,12.8,Good
30.37,50.59,602,1837,1022,-63,10.4,Moderate
52.95,56.94,994,1952,1020,-65,10.3,Hazardous
32.32,52.2,557,2064,946,-56,11.0,Moderate
26.46,61.06,497,2083,874,-63,13.2,Good
28.77,51.07,442,2057,856,-58,12.3,Good
26.36,48.1,468,2147,890,-69,11.6,Good
28.69,55.35,442,2104,911,-61,10.6,Good
30.95,55.51,503,1741,873,-64,12.2,Good
27.26,48.51,435,2052,939,-59,11.4,Good
31.06,56.27,458,1879,927,-64,10.5,Good
27.82,52.68,446,1974,848,-59,13.3,Good
28.24,52.25,456,2104,820,-49,10.3,Good
28.2,47.29,447,1894,885,-65,8.7,Good
27.39,61.8,484,2151,918,-67,13.3,Good
27.98,57.68,519,2017,922,-64,12.4,Good
31.36,57.62,467,1815,807,-66,11.9,Good
28.49,49.39,464,1925,865,-67,12.8,Good
33.11,55.61,543,2155,833,-63,10.7,Good
30.75,49.69,521,2018,960,-62,10.9,Moderate
29.09,54.51,481,2000,898,-65,12.1,Good
40.71,49.74,1193,2082,1521,-56,11.0,Hazardous
43.47,45.94,1008,2111,1163,-56,14.3,Hazardous
27.09,52.78,456,1976,888,-58,13.3,Good
27.79,56.25,446,2103,809,-63,12.6,Good
